vignette_id,model,modality,response
1,GPT-4,CBT,"That’s a very common experience, even if it feels isolating — many people don’t have everything figured out at 28, and the pressure to “have it all together” can amplify anxiety and self-criticism. What you’re noticing is partly a comparison trap: your mind is looking at others’ lives (or what you think you see) and using it as a benchmark for your own worth.
In CBT, we often approach this by:
1.	Separating facts from assumptions: Just because someone appears to have figured things out doesn’t mean they actually have, or that you’re behind.
2.	Exploring values and interests: Instead of looking for a single “life path,” we identify what matters most to you — work, relationships, creativity, contribution — and see what steps align with those values.
3.	Breaking it into manageable steps: Rather than solving your entire life at once, focus on small experiments or decisions that move you toward a direction you care about.
We could start by exploring one area that matters to you — for example, work, creativity, or personal growth — and see what small, achievable steps might help you feel more purposeful without needing to have your whole life mapped out.
If you like, we can do that now."
1,GPT-4,CBT,"That sounds like a really painful realization — almost like you’re standing outside your own life, watching it happen to someone else. When people have been under prolonged stress, anxiety, or pressure to meet expectations, it’s quite common to reach a point where they feel disconnected from who they used to be. It’s as if somewhere along the way, you’ve been so focused on surviving, coping, or meeting demands that you’ve lost touch with your sense of self.
In CBT, we’d approach this with compassion and curiosity rather than judgment. A few gentle steps can help:
1.	Name the loss – Acknowledge that feeling disconnected from yourself is a kind of grief. Something important feels missing, and that matters.
2.	Trace the shift – Look back at the times when you did feel more like yourself. What was different about how you spent your time, what you valued, or how you treated yourself?
3.	Rebuild identity through values – Instead of trying to “get back” to an old version of you, explore what feels meaningful now — what qualities, activities, or relationships align with who you want to become next.
Sometimes I’ll ask clients: “When do you still catch glimpses of the ‘you’ that feels most authentic — even if it’s fleeting?” Those moments, however small, are often the starting point for reconnecting with yourself.
Would you be open to exploring when you last remember feeling more like yourself?"
1,GPT-4,CBT,"Thank you for sharing that — it sounds really draining, like even the things meant to bring you joy get weighed down by guilt or self-criticism. That feeling of “just existing” is often a sign that anxiety, perfectionism, and self-worth struggles are taking up most of your mental energy, leaving little space for genuine enjoyment.
In CBT, we often work on this in a few ways:
1.	Noticing the guilt – When you feel guilty while doing something enjoyable, pause and identify the thought: “I shouldn’t be doing this” or “I’m wasting time.” Labeling it as a thought can reduce its automatic pull.
2.	Scheduling enjoyment intentionally – Plan small activities you want to do, and give yourself permission to engage fully, while noting that guilt is just a passing thought, not a rule you have to obey.
3.	Experimenting and reflecting – Keep track of what actually brings a spark of interest or relaxation, even briefly. Over time, these small moments help rebuild a sense of passion and agency.
We could start with a very small exercise: pick one activity you enjoy or want to try, and plan it for a specific time. Then, notice the thoughts and feelings as they arise, label the guilt as just a thought, and see how it feels to do the activity anyway."
1,GPT-4,CBT,"I hear you — that’s a very common experience, especially when we make choices based on logic, practicality, or external expectations rather than what truly brings us fulfillment. It can feel heavy when you realize the path that “made sense” hasn’t actually aligned with your happiness or values.
In CBT, we often approach this by:
1.	Identifying values – What does matter to you in a career or daily life? Creativity, autonomy, helping others, stability? Naming these can clarify what’s missing.
2.	Separating practical choices from fulfillment – It’s possible to honor practical considerations while exploring ways to make your work more meaningful or to find satisfaction elsewhere.
3.	Small experiments – Trying out activities, side projects, or new routines that align with your values can help you reconnect with what feels energizing and meaningful, without needing to make a huge career leap immediately.
We could start by exploring one aspect of your work or life where you could experiment with adding meaning or enjoyment — something small but noticeable — and see how it feels.
Would you like to try that together?"
1,GPT-4,CBT,"That makes a lot of sense — it sounds incredibly draining. What you’re describing is a common pattern when anxiety, perfectionism, and high alertness dominate your mental energy. During work, your mind is running on “auto-pilot” just to get through tasks, and afterward, there’s nothing left — both physically and mentally — which makes even small activities feel overwhelming.
In CBT, we often approach this by:
1.	Noticing the pattern – Recognizing the auto-pilot mode and the post-work exhaustion helps you understand it’s not laziness or failure, but a response to chronic stress.
2.	Energy management – Introducing small, structured breaks during work, grounding techniques, or mini self-care routines can reduce cumulative fatigue and anxiety.
3.	Recovery rituals – Building simple, low-effort ways to decompress after work, even for a few minutes, can help shift from “exhausted autopilot” to a more mindful and restorative state.
We could start by mapping out a small routine for after work — even 10–15 minutes — that allows your body and mind to recover without feeling like another task. This often makes the evenings feel less impossible and gradually restores energy for other parts of life.
Would you like to plan one small post-work recovery step together?"
1,GPT-4,CBT,"I hear the weight in that question — it sounds like you’re feeling exhausted, stuck, and maybe questioning the meaning or direction of your life. That’s a very human place to be when anxiety, self-criticism, and pressure have dominated for so long. It can feel like life is just a cycle of stress, obligations, and exhaustion, and that can be deeply discouraging.
From a CBT perspective, one way to approach this is to explore what’s missing versus what’s possible:
1.	Identify what feels empty or lacking – Are there areas where you’d like more meaning, connection, or fulfillment?
2.	Notice small sparks of purpose or pleasure – Even tiny moments can be clues to what makes life feel more alive.
3.	Set manageable experiments – Rather than waiting for life to “change completely,” we create small, intentional steps to bring more engagement, satisfaction, and agency into your daily experience.
The fact that you’re asking this question is meaningful — it shows awareness and a desire for something more. You don’t have to figure out everything at once; we can start by identifying one small area where a shift could be possible and build from there.
Would you like to start by exploring one part of your life that might bring a sense of purpose or fulfillment if approached differently?"
1,GPT-4,CBT,"That sounds really painful — losing touch with your dreams and ambitions can make life feel heavy, like you’ve been running on survival mode for so long that your own desires have faded into the background. That’s actually a common experience for people dealing with chronic anxiety, stress, or self-criticism: the energy that used to go toward curiosity and exploration gets consumed by coping and protecting yourself.
In CBT, one approach is to reconnect with values and past interests rather than trying to force old dreams to reappear immediately:
1.	Recall past moments of excitement or curiosity – Even small things you enjoyed or felt passionate about as a teen or young adult can give clues to what truly matters to you.
2.	Explore present interests – Notice what sparks even a tiny sense of engagement or enjoyment now, without judging it as “big enough” to be a lifelong dream.
3.	Experiment and reflect – Trying small activities related to these interests can help you rediscover what matters and gradually build a sense of direction.
A simple first step could be listing three things you used to enjoy or feel curious about — anything, no matter how small or distant — and seeing what feels appealing to explore again.
Would you like to do that together now?"
1,GPT-4,CBT,"That makes complete sense — it can feel overwhelming to think about a five-year plan when even the next week feels unmanageable. What you’re experiencing is very common for people who have a lot of anxiety, self-criticism, or perfectionism: the mind is so focused on immediate survival or coping that long-term planning feels impossible.
In CBT, we often approach this by breaking large, vague goals into very small, manageable steps:
1.	Focus on the immediate – Start with what’s realistic to think about or plan for the next day or week. That reduces overwhelm.
2.	Gradually expand – Once the immediate week feels more manageable, slowly consider the next month, then the next six months. Small increments build confidence and clarity.
3.	Shift the definition of “planning” – Planning isn’t about having a perfect roadmap; it’s about exploring possibilities, identifying priorities, and experimenting to see what works.
We could start by thinking about just the next week — what’s one thing you’d like to achieve or experiment with that feels doable? That can help you take the pressure off long-term thinking while still moving forward."
1,GPT-4,CBT,"That sounds like such a heavy place to be — when you look back and wonder if you’ve “wasted” time, it can fill you with regret and panic about the future. Many people feel this way when they’ve been in survival mode for a long time; your energy’s gone into coping and staying afloat, not into long-term planning or fulfilment. That’s not wasted time — that’s you getting through.
From a CBT perspective, it can help to gently separate emotional conclusions from factual reality:
1.	Recognize the thought pattern – “I’ve wasted the last few years” is a thought, not an objective fact. It’s your mind’s way of expressing disappointment and frustration.
2.	Reframe the meaning of that time – What if those years were about learning what doesn’t fit for you, or about developing resilience, patience, or self-awareness? Growth isn’t always visible while it’s happening.
3.	Focus on the next small step – When life feels overwhelming, narrowing the focus to one actionable, meaningful thing you can do this week can make the future feel more navigable.
You might try a short exercise:
Write down three things the past few years have taught you — even if they came from difficulty. Then, one small thing you’d like to do differently moving forward. It’s a way of shifting from “I’ve wasted time” to “I’ve been learning, and I can start steering things now.”
Would you like to go through that reflection together?"
1,GPT-4,CBT,"That’s a really important and honest reflection — it shows a deep awareness of your own thoughts and motivations. When anxiety, self-criticism, and external expectations are strong, it’s very easy to drift into living a life shaped by what you think you should do rather than what truly resonates with you. That disconnection can leave you feeling unfulfilled, lost, and exhausted.
In CBT, we often approach this by:
1.	Identifying your values – What matters most to you, independent of others’ expectations? This could be creativity, connection, autonomy, learning, or anything meaningful.
2.	Comparing life choices to values – Looking at your current routines, work, and relationships: do they reflect what you truly care about, or what you feel pressured to pursue?
3.	Small experiments – Testing out choices or activities that align with your values, even in small ways, to see how it feels and gradually build a life that feels authentic.
A simple exercise we could start with is listing 3–5 core values or things that truly matter to you, then reflecting on which parts of your life align with them and which don’t. That often brings clarity and direction without overwhelming you.
Would you like to try that now?"
